id,level,parent_id,region_id,region_name,name,name_ascii,slug,plate_code,district_local_code,iso_3166_2,lau_code,tuik_id,icisleri_id,osm_relation_id,parent_name,centroid_lat,centroid_lon,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat,aliases,member_ids,x,y,coordinate_system
TR-D-17-006,district,TR-P-17,TR-R-MAR,Marmara,Çanakkale,canakkale,canakkale-canakkale,17,006,,,,,,Çanakkale,40.0703066,26.58799076,26.160575200000096,39.90948860200018,26.81814561200008,40.228941681000094,[],[],26.58799076,40.0703066,EPSG:4326
TR-D-17-007,district,TR-P-17,TR-R-MAR,Marmara,Eceabat,eceabat,eceabat-canakkale,17,007,,,,,,Çanakkale,40.21748745,26.34312589,26.1660893990001,40.04097089900006,26.47903336900015,40.39359038100014,[],[],26.34312589,40.21748745,EPSG:4326
TR-D-17-008,district,TR-P-17,TR-R-MAR,Marmara,Ezine,ezine,ezine-canakkale,17,008,,,,,,Çanakkale,39.79849741,26.29358342,26.055073700000094,39.647474934000115,26.466666553000096,39.94919379900011,[],[],26.29358342,39.79849741,EPSG:4326
TR-D-17-009,district,TR-P-17,TR-R-MAR,Marmara,Gelibolu,gelibolu,gelibolu-canakkale,17,009,,,,,,Çanakkale,40.4976618,26.69662949,26.372484410000027,40.25701951000008,27.01818874000014,40.738414625000075,[],[],26.69662949,40.4976618,EPSG:4326
TR-D-17-010,district,TR-P-17,TR-R-MAR,Marmara,Gökçeada,gokceada,gokceada-canakkale,17,010,,,,,,Çanakkale,40.17024314,25.8362068,25.66850899900004,40.09137979900004,26.017833,40.247297999000125,[],[],25.8362068,40.17024314,EPSG:4326
TR-D-17-011,district,TR-P-17,TR-R-MAR,Marmara,Lâpseki,lapseki,lapseki-canakkale,17,011,,,,,,Çanakkale,40.27041522,26.77599404,26.52994049300014,40.130147448,27.031400792000113,40.41019,[],[],26.77599404,40.27041522,EPSG:4326
TR-D-17-012,district,TR-P-17,TR-R-MAR,Marmara,Yenice,yenice,yenice-canakkale,17,012,,,,,,Çanakkale,39.90975349,27.29987074,26.92838120700003,39.6942913850001,27.526179065000065,40.12693738100006,[],[],27.29987074,39.90975349,EPSG:4326
TR-D-18-001,district,TR-P-18,TR-R-ICA,İç Anadolu,Atkaracalar,atkaracalar,atkaracalar-cankiri,18,001,,,,,,Çankırı,40.84243563,33.08485795,33.005008613000086,40.738754356000015,33.17154764900005,40.94002098600009,[],[],33.08485795,40.84243563,EPSG:4326
TR-D-18-002,district,TR-P-18,TR-R-ICA,İç Anadolu,Bayramören,bayramoren,bayramoren-cankiri,18,002,,,,,,Çankırı,40.99604411,33.17937501,33.03117290400019,40.91740942500019,33.32494824000008,41.074600141000076,[],[],33.17937501,40.99604411,EPSG:4326
TR-D-18-003,district,TR-P-18,TR-R-ICA,İç Anadolu,Çankırı,cankiri,cankiri-cankiri,18,003,,,,,,Çankırı,40.56188621,33.83553793,33.500941824,40.32422593500013,34.16381630100017,40.80191307100006,[],[],33.83553793,40.56188621,EPSG:4326
TR-D-18-004,district,TR-P-18,TR-R-ICA,İç Anadolu,Çerkeş,cerkes,cerkes-cankiri,18,004,,,,,,Çankırı,40.81840969,32.80126659,32.56559906400014,40.64162174400019,33.075563060000036,40.99370644300018,[],[],32.80126659,40.81840969,EPSG:4326
TR-D-18-005,district,TR-P-18,TR-R-ICA,İç Anadolu,Eldivan,eldivan,eldivan-cankiri,18,005,,,,,,Çankırı,40.49593962,33.52668416,33.36379193099998,40.35084034500011,33.62495877200013,40.641597961000116,[],[],33.52668416,40.49593962,EPSG:4326
TR-D-18-006,district,TR-P-18,TR-R-ICA,İç Anadolu,Ilgaz,ilgaz,ilgaz-cankiri,18,006,,,,,,Çankırı,40.92585465,33.5902853,33.379594083000086,40.79508706200005,33.82380844200003,41.05654852200013,[],[],33.5902853,40.92585465,EPSG:4326
TR-D-18-007,district,TR-P-18,TR-R-ICA,İç Anadolu,Kızılırmak,kizilirmak,kizilirmak-cankiri,18,007,,,,,,Çankırı,40.37083551,33.99623334,33.78414086900017,40.24802762400003,34.16416416700014,40.493503677000035,[],[],33.99623334,40.37083551,EPSG:4326
TR-D-18-008,district,TR-P-18,TR-R-ICA,İç Anadolu,Korgun,korgun,korgun-cankiri,18,008,,,,,,Çankırı,40.70156212,33.44448029,33.26960988900004,40.586456766000026,33.597925829000076,40.81857794200016,[],[],33.44448029,40.70156212,EPSG:4326
TR-D-18-009,district,TR-P-18,TR-R-ICA,İç Anadolu,Kurşunlu,kursunlu,kursunlu-cankiri,18,009,,,,,,Çankırı,40.81185566,33.30634967,33.14481678900006,40.63146411400015,33.45161618500009,40.997066271000165,[],[],33.30634967,40.81185566,EPSG:4326
TR-D-18-010,district,TR-P-18,TR-R-ICA,İç Anadolu,Orta,orta,orta-cankiri,18,010,,,,,,Çankırı,40.61665109,33.10915036,32.85379270499999,40.47940904800009,33.3261502360001,40.753984114,[],[],33.10915036,40.61665109,EPSG:4326
TR-D-18-011,district,TR-P-18,TR-R-ICA,İç Anadolu,Şabanözü,sabanozu,sabanozu-cankiri,18,011,,,,,,Çankırı,40.47232184,33.29220365,33.131580865000046,40.32842920900009,33.43994072500004,40.61526355800015,[],[],33.29220365,40.47232184,EPSG:4326
TR-D-18-012,district,TR-P-18,TR-R-ICA,İç Anadolu,Yapraklı,yaprakli,yaprakli-cankiri,18,012,,,,,,Çankırı,40.71707666,33.88204593,33.678196975000105,40.57837167700012,34.1045912670001,40.854850958999975,[],[],33.88204593,40.71707666,EPSG:4326
TR-D-19-001,district,TR-P-19,TR-R-KAR,Karadeniz,Alaca,alaca,alaca-corum,19,001,,,,,,Çorum,40.16468054,34.90888722,34.63014861500005,39.99756495800017,35.20775978800009,40.328519938000056,[],[],34.90888722,40.16468054,EPSG:4326
TR-D-19-002,district,TR-P-19,TR-R-KAR,Karadeniz,Bayat,bayat,bayat-corum,19,002,,,,,,Çorum,40.65118001,34.24836872,34.04529592500012,40.45494949700003,34.38368088800007,40.846615102000044,[],[],34.24836872,40.65118001,EPSG:4326
TR-D-19-003,district,TR-P-19,TR-R-KAR,Karadeniz,Boğazkale,bogazkale,bogazkale-corum,19,003,,,,,,Çorum,40.03548594,34.5371871,34.41774367500017,39.94784574300013,34.67339762400013,40.12564520799998,[],[],34.5371871,40.03548594,EPSG:4326
TR-D-19-004,district,TR-P-19,TR-R-KAR,Karadeniz,Çorum,corum,corum-corum,19,004,,,,,,Çorum,40.50834279,34.82940989,34.48444864100003,40.2624769200001,35.29296123300014,40.75164828700008,[],[],34.82940989,40.50834279,EPSG:4326
TR-D-19-005,district,TR-P-19,TR-R-KAR,Karadeniz,Dodurga,dodurga,dodurga-corum,19,005,,,,,,Çorum,40.82530423,34.76668131,34.58899990800006,40.74688629200017,34.867649146000076,40.90388498900006,[],[],34.76668131,40.82530423,EPSG:4326
TR-D-19-006,district,TR-P-19,TR-R-KAR,Karadeniz,İskilip,iskilip,iskilip-corum,19,006,,,,,,Çorum,40.76380742,34.42650903,34.19960569099999,40.51239795900017,34.71053342700009,41.015598761000035,[],[],34.42650903,40.76380742,EPSG:4326
TR-D-19-007,district,TR-P-19,TR-R-KAR,Karadeniz,Kargı,kargi,kargi-corum,19,007,,,,,,Çorum,41.14862805,34.50550395,34.21793623700006,40.96954985600013,34.85081123100019,41.331807726000136,[],[],34.50550395,41.14862805,EPSG:4326
TR-D-19-008,district,TR-P-19,TR-R-KAR,Karadeniz,Lâçin,lacin,lacin-corum,19,008,,,,,,Çorum,40.78484048,34.8976932,34.71953393200005,40.713940044000026,35.03992278300012,40.85578568900007,[],[],34.8976932,40.78484048,EPSG:4326
TR-D-19-009,district,TR-P-19,TR-R-KAR,Karadeniz,Mecitözü,mecitozu,mecitozu-corum,19,009,,,,,,Çorum,40.50311964,35.28595804,35.08023174800013,40.31615631300019,35.53391357400011,40.6920930230001,[],[],35.28595804,40.50311964,EPSG:4326
TR-D-19-010,district,TR-P-19,TR-R-KAR,Karadeniz,Oğuzlar,oguzlar,oguzlar-corum,19,010,,,,,,Çorum,40.77070901,34.66980521,34.5933349980001,40.69108230400002,34.766177140000025,40.85248364700004,[],[],34.66980521,40.77070901,EPSG:4326
TR-D-19-011,district,TR-P-19,TR-R-KAR,Karadeniz,Ortaköy,ortakoy,ortakoy-corum,19,011,,,,,,Çorum,40.29134544,35.24076848,35.058567921000076,40.194467,35.386672531000045,40.38941206700014,[],[],35.24076848,40.29134544,EPSG:4326
TR-D-19-012,district,TR-P-19,TR-R-KAR,Karadeniz,Osmancık,osmancik,osmancik-corum,19,012,,,,,,Çorum,41.05033193,34.79134807,34.44366045000004,40.847288605000074,35.095440011000164,41.256256427000096,[],[],34.79134807,41.05033193,EPSG:4326
TR-D-19-013,district,TR-P-19,TR-R-KAR,Karadeniz,Sungurlu,sungurlu,sungurlu-corum,19,013,,,,,,Çorum,40.2037182,34.34395085,33.97019682000018,39.92790191600017,34.66908929300007,40.48178797000014,[],[],34.34395085,40.2037182,EPSG:4326
TR-D-19-014,district,TR-P-19,TR-R-KAR,Karadeniz,Uğurludağ,ugurludag,ugurludag-corum,19,014,,,,,,Çorum,40.48305458,34.40732115,34.18217652200008,40.37357725600009,34.563596183000186,40.59279967100019,[],[],34.40732115,40.48305458,EPSG:4326
TR-D-20-001,district,TR-P-20,TR-R-EGE,Ege,Acıpayam,acipayam,acipayam-denizli,20,001,,,,,,Denizli,37.33520837,29.38681657,28.96270102900013,37.013119216000064,29.640821206999988,37.65777505000011,[],[],29.38681657,37.33520837,EPSG:4326
TR-D-20-002,district,TR-P-20,TR-R-EGE,Ege,Babadağ,babadag,babadag-denizli,20,002,,,,,,Denizli,37.80174677,28.85662664,28.75828757500011,37.73201988500006,28.947015044000125,37.87037009699998,[],[],28.85662664,37.80174677,EPSG:4326
TR-D-20-003,district,TR-P-20,TR-R-EGE,Ege,Baklan,baklan,baklan-denizli,20,003,,,,,,Denizli,38.00877906,29.58833759,29.438103562000038,37.858334632000094,29.668483805000164,38.16197380700004,[],[],29.58833759,38.00877906,EPSG:4326
TR-D-20-004,district,TR-P-20,TR-R-EGE,Ege,Bekilli,bekilli,bekilli-denizli,20,004,,,,,,Denizli,38.24835376,29.41072535,29.20407893000015,38.17211131900018,29.59322059600015,38.324654914000064,[],[],29.41072535,38.24835376,EPSG:4326
TR-D-20-005,district,TR-P-20,TR-R-EGE,Ege,Beyağaç,beyagac,beyagac-denizli,20,005,,,,,,Denizli,37.22339242,28.89822026,28.76947406800008,37.12465734500012,29.02035030600007,37.32223787200013,[],[],28.89822026,37.22339242,EPSG:4326
TR-D-20-006,district,TR-P-20,TR-R-EGE,Ege,Bozkurt,bozkurt,bozkurt-denizli,20,006,,,,,,Denizli,37.82748057,29.54137873,29.44494993400008,37.65412473300012,29.687470768000082,37.999744202000045,[],[],29.54137873,37.82748057,EPSG:4326
TR-D-20-007,district,TR-P-20,TR-R-EGE,Ege,Buldan,buldan,buldan-denizli,20,007,,,,,,Denizli,38.10842345,28.83387006,28.629591122000136,37.96893984500008,28.989164542000083,38.24738015100007,[],[],28.83387006,38.10842345,EPSG:4326
TR-D-20-008,district,TR-P-20,TR-R-EGE,Ege,Çal,cal,cal-denizli,20,008,,,,,,Denizli,38.04995582,29.40431172,29.19062147700015,37.86624540600002,29.55467293200013,38.23351964900007,[],[],29.40431172,38.04995582,EPSG:4326
TR-D-20-009,district,TR-P-20,TR-R-EGE,Ege,Çameli,cameli,cameli-denizli,20,009,,,,,,Denizli,37.02696945,29.24069459,29.073502313000063,36.85135387300011,29.464770791000035,37.20498938000014,[],[],29.24069459,37.02696945,EPSG:4326
TR-D-20-010,district,TR-P-20,TR-R-EGE,Ege,Çardak,cardak,cardak-denizli,20,010,,,,,,Denizli,37.7472971,29.76440226,29.538048625000158,37.613917498000035,29.917418196000142,37.87996304000012,[],[],29.76440226,37.7472971,EPSG:4326
TR-D-20-011,district,TR-P-20,TR-R-EGE,Ege,Çivril,civril,civril-denizli,20,011,,,,,,Denizli,38.23221226,29.84748397,29.517664808000177,37.985289509000154,30.115848758000027,38.480223207999984,[],[],29.84748397,38.23221226,EPSG:4326
TR-D-20-012,district,TR-P-20,TR-R-EGE,Ege,Güney,guney,guney-denizli,20,012,,,,,,Denizli,38.15263346,29.06710695,28.899687817000142,38.05981195400017,29.21121334200018,38.24532639800003,[],[],29.06710695,38.15263346,EPSG:4326
TR-D-20-013,district,TR-P-20,TR-R-EGE,Ege,Honaz,honaz,honaz-denizli,20,013,,,,,,Denizli,37.77081229,29.32566189,29.18313935500015,37.65234637300006,29.482155090000163,37.89033588100011,[],[],29.32566189,37.77081229,EPSG:4326
TR-D-20-014,district,TR-P-20,TR-R-EGE,Ege,Kale,kale,kale-denizli,20,014,,,,,,Denizli,37.42290442,28.78104923,28.59821844200013,37.24989133000008,28.978170107000153,37.59580527500003,[],[],28.78104923,37.42290442,EPSG:4326
TR-D-20-015,district,TR-P-20,TR-R-EGE,Ege,Merkezefendi,merkezefendi,merkezefendi-denizli,20,015,,,,,,Denizli,37.7924966,29.01612773,28.87804824500006,37.65822557300015,29.120035583000174,37.925360079000086,[],[],29.01612773,37.7924966,EPSG:4326
TR-D-20-016,district,TR-P-20,TR-R-EGE,Ege,Pamukkale,pamukkale,pamukkale-denizli,20,016,,,,,,Denizli,37.88923194,29.17795496,28.967526604000113,37.644101960000114,29.28610827000017,38.133672262,[],[],29.17795496,37.88923194,EPSG:4326
TR-D-20-017,district,TR-P-20,TR-R-EGE,Ege,Sarayköy,saraykoy,saraykoy-denizli,20,017,,,,,,Denizli,37.91788714,28.86826216,28.72760260100017,37.81027548300011,29.048174272000097,38.02551540000019,[],[],28.86826216,37.91788714,EPSG:4326
TR-D-20-018,district,TR-P-20,TR-R-EGE,Ege,Serinhisar,serinhisar,serinhisar-denizli,20,018,,,,,,Denizli,37.59680217,29.32630296,29.21379694600006,37.503967298000134,29.431071657000075,37.689785524000115,[],[],29.32630296,37.59680217,EPSG:4326
TR-D-20-019,district,TR-P-20,TR-R-EGE,Ege,Tavas,tavas,tavas-denizli,20,019,,,,,,Denizli,37.45980095,29.05450464,28.75408524100004,37.17575855299998,29.24508798200003,37.74384521200017,[],[],29.05450464,37.45980095,EPSG:4326
TR-D-21-001,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Bağlar,baglar,baglar-diyarbakir,21,001,,,,,,Diyarbakır,37.82679157,39.92428974,39.80614502100008,37.71691427000013,40.26115555200016,37.93627990500016,[],[],39.92428974,37.82679157,EPSG:4326
TR-D-21-002,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Bismil,bismil,bismil-diyarbakir,21,002,,,,,,Diyarbakır,37.85605176,40.74344597,40.46141773000011,37.64166404600002,41.14007532300013,38.06940028600019,[],[],40.74344597,37.85605176,EPSG:4326
TR-D-21-003,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Çermik,cermik,cermik-diyarbakir,21,003,,,,,,Diyarbakır,38.04500637,39.40446894,39.13167730200013,37.863528093000184,39.660000283000045,38.226282014000105,[],[],39.40446894,38.04500637,EPSG:4326
TR-D-21-004,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Çınar,cinar,cinar-diyarbakir,21,004,,,,,,Diyarbakır,37.66879866,40.23766029,39.80884611500011,37.50713354600009,40.65202842200006,37.83166022200015,[],[],40.23766029,37.66879866,EPSG:4326
TR-D-21-005,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Çüngüş,cungus,cungus-diyarbakir,21,005,,,,,,Diyarbakır,38.22468031,39.34098774,39.107343040000046,38.103366274000166,39.55233057300018,38.34577542900007,[],[],39.34098774,38.22468031,EPSG:4326
TR-D-21-006,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Dicle,dicle,dicle-diyarbakir,21,006,,,,,,Diyarbakır,38.35726547,40.09053701,39.85760923100014,38.23664548300002,40.370387539000035,38.477688903,[],[],40.09053701,38.35726547,EPSG:4326
TR-D-21-007,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Eğil,egil,egil-diyarbakir,21,007,,,,,,Diyarbakır,38.19978433,40.10630915,39.94514956600011,38.09012844500012,40.263819375000026,38.31012250400005,[],[],40.10630915,38.19978433,EPSG:4326
TR-D-21-008,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Ergani,ergani,ergani-diyarbakir,21,008,,,,,,Diyarbakır,38.09315895,39.77674442,39.54822212500005,37.80680865100015,39.96123993800006,38.380169938999984,[],[],39.77674442,38.09315895,EPSG:4326
TR-D-21-009,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Hani,hani,hani-diyarbakir,21,009,,,,,,Diyarbakır,38.42471474,40.37659376,40.25526453200018,38.27656724800016,40.548083111000096,38.570357662000106,[],[],40.37659376,38.42471474,EPSG:4326
TR-D-21-010,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Hazro,hazro,hazro-diyarbakir,21,010,,,,,,Diyarbakır,38.21904072,40.75496968,40.6000651920001,38.11043301300003,40.916326009000045,38.32824032900015,[],[],40.75496968,38.21904072,EPSG:4326
TR-D-21-011,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Kayapınar,kayapinar,kayapinar-diyarbakir,21,011,,,,,,Diyarbakır,37.99130112,39.99584977,39.79766191200014,37.86511877900017,40.20561272700007,38.11824809900003,[],[],39.99584977,37.99130112,EPSG:4326
TR-D-21-012,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Kocaköy,kocakoy,kocakoy-diyarbakir,21,012,,,,,,Diyarbakır,38.24639713,40.51763061,40.404605694000054,38.14479367300015,40.65954970500002,38.34816762200006,[],[],40.51763061,38.24639713,EPSG:4326
TR-D-21-013,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Kulp,kulp,kulp-diyarbakir,21,013,,,,,,Diyarbakır,38.47347984,41.09240074,40.80127297900003,38.236096540000176,41.372080499000106,38.71077873100006,[],[],41.09240074,38.47347984,EPSG:4326
TR-D-21-014,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Lice,lice,lice-diyarbakir,21,014,,,,,,Diyarbakır,38.46888691,40.66415943,40.42889845900015,38.30318090600019,40.9102102,38.63494220500013,[],[],40.66415943,38.46888691,EPSG:4326
TR-D-21-015,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Silvan,silvan,silvan-diyarbakir,21,015,,,,,,Diyarbakır,38.14804721,40.94811492,40.634946424000134,37.943250201000126,41.221210201000076,38.35265388900007,[],[],40.94811492,38.14804721,EPSG:4326
TR-D-21-016,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Sur,sur,sur-diyarbakir,21,016,,,,,,Diyarbakır,38.03729413,40.38502904,40.20799189900009,37.77716613200005,40.666902614000094,38.29738948300019,[],[],40.38502904,38.03729413,EPSG:4326
TR-D-21-017,district,TR-P-21,TR-R-GDA,Güneydoğu Anadolu,Yenişehir,yenisehir,yenisehir-diyarbakir,21,017,,,,,,Diyarbakır,38.02605262,40.16496583,39.932999709000114,37.88333625399997,40.26174349600012,38.167362228000115,[],[],40.16496583,38.02605262,EPSG:4326
TR-D-22-001,district,TR-P-22,TR-R-MAR,Marmara,Edirne,edirne,edirne-edirne,22,001,,,,,,Edirne,41.6437529,26.62591714,26.329021,41.432437727000035,26.806829008000193,41.855197416000124,[],[],26.62591714,41.6437529,EPSG:4326
TR-D-22-002,district,TR-P-22,TR-R-MAR,Marmara,Enez,enez,enez-edirne,22,002,,,,,,Edirne,40.69315845,26.19801085,26.03523680000012,40.59022960000004,26.360722128000077,40.79581955200007,[],[],26.19801085,40.69315845,EPSG:4326
TR-D-22-003,district,TR-P-22,TR-R-MAR,Marmara,Havsa,havsa,havsa-edirne,22,003,,,,,,Edirne,41.55533651,26.83576257,26.676209766000056,41.39395079800005,26.983338927000148,41.71758563400016,[],[],26.83576257,41.55533651,EPSG:4326
TR-D-22-004,district,TR-P-22,TR-R-MAR,Marmara,İpsala,ipsala,ipsala-edirne,22,004,,,,,,Edirne,40.916569,26.41315752,26.124676200000067,40.738502519000065,26.598295597000117,41.09473495000003,[],[],26.41315752,40.916569,EPSG:4326
TR-D-22-005,district,TR-P-22,TR-R-MAR,Marmara,Keşan,kesan,kesan-edirne,22,005,,,,,,Edirne,40.82066651,26.6011121,26.340079353000135,40.59218820000012,26.804774023999983,41.053426906000084,[],[],26.6011121,40.82066651,EPSG:4326
TR-D-22-006,district,TR-P-22,TR-R-MAR,Marmara,Lalapaşa,lalapasa,lalapasa-edirne,22,006,,,,,,Edirne,41.88146025,26.72389603,26.561942099000078,41.760707499000034,26.95825320400013,42.00195529900003,[],[],26.72389603,41.88146025,EPSG:4326
TR-D-22-007,district,TR-P-22,TR-R-MAR,Marmara,Meriç,meric,meric-edirne,22,007,,,,,,Edirne,41.1808429,26.42078742,26.303934300000094,41.021340800000075,26.57895266700018,41.340447699000094,[],[],26.42078742,41.1808429,EPSG:4326
TR-D-22-008,district,TR-P-22,TR-R-MAR,Marmara,Süloğlu,suloglu,suloglu-edirne,22,008,,,,,,Edirne,41.79468008,26.8887313,26.756143934000136,41.65743111900008,26.99860965800019,41.933400805000076,[],[],26.8887313,41.79468008,EPSG:4326
TR-D-22-009,district,TR-P-22,TR-R-MAR,Marmara,Uzunköprü,uzunkopru,uzunkopru-edirne,22,009,,,,,,Edirne,41.23561389,26.76532152,26.480640164000135,41.028659399000105,26.958707849000177,41.441782623,[],[],26.76532152,41.23561389,EPSG:4326
TR-D-23-001,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Ağın,agin,agin-elazig,23,001,,,,,,Elazığ,38.93782723,38.67298787,38.54842966900003,38.82638935700004,38.789174784000124,39.048661933000176,[],[],38.67298787,38.93782723,EPSG:4326
TR-D-23-002,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Alacakaya,alacakaya,alacakaya-elazig,23,002,,,,,,Elazığ,38.47920932,39.85051145,39.72159621500015,38.36732566800015,40.01224050100018,38.59129894700004,[],[],39.85051145,38.47920932,EPSG:4326
TR-D-23-003,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Arıcak,aricak,aricak-elazig,23,003,,,,,,Elazığ,38.54858837,40.12281058,39.960432745000105,38.45399570700005,40.30505165000005,38.64264165600008,[],[],40.12281058,38.54858837,EPSG:4326
TR-D-23-004,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Baskil,baskil,baskil-elazig,23,004,,,,,,Elazığ,38.56871543,38.63681311,38.35501270600014,38.384132673000124,38.970751566000104,38.753319010999974,[],[],38.63681311,38.56871543,EPSG:4326
TR-D-23-005,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Elazığ,elazig,elazig-elazig,23,005,,,,,,Elazığ,38.66485132,39.22298947,38.876756269000055,38.431389734,39.77480096300013,38.8981114610001,[],[],39.22298947,38.66485132,EPSG:4326
TR-D-23-006,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Karakoçan,karakocan,karakocan-elazig,23,006,,,,,,Elazığ,38.99392314,40.06452549,39.84099430700013,38.811221979000095,40.301147739000044,39.177338178000184,[],[],40.06452549,38.99392314,EPSG:4326
TR-D-23-007,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Keban,keban,keban-elazig,23,007,,,,,,Elazığ,38.77464472,38.764604,38.50484062800007,38.64162211700017,38.9139710390001,38.907953619000125,[],[],38.764604,38.77464472,EPSG:4326
TR-D-23-008,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Kovancılar,kovancilar,kovancilar-elazig,23,008,,,,,,Elazığ,38.7578418,39.79558919,39.47021645500007,38.632810566000046,40.2561749190001,38.88508044800005,[],[],39.79558919,38.7578418,EPSG:4326
TR-D-23-009,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Maden,maden,maden-elazig,23,009,,,,,,Elazığ,38.42917604,39.5961169,39.35089545900007,38.26033355500016,39.818011974000115,38.599075919000086,[],[],39.5961169,38.42917604,EPSG:4326
TR-D-23-010,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Palu,palu,palu-elazig,23,010,,,,,,Elazığ,38.67848388,40.01099103,39.70750980700012,38.51563208900012,40.339587611000184,38.84168465800019,[],[],40.01099103,38.67848388,EPSG:4326
TR-D-23-011,district,TR-P-23,TR-R-DOA,Doğu Anadolu,Sivrice,sivrice,sivrice-elazig,23,011,,,,,,Elazığ,38.40635639,39.19442154,38.87666718900016,38.2971794500001,39.44030157500009,38.514766047000194,[],[],39.19442154,38.40635639,EPSG:4326
TR-D-24-001,district,TR-P-24,TR-R-DOA,Doğu Anadolu,Çayırlı,cayirli,cayirli-erzincan,24,001,,,,,,Erzincan,39.86534778,39.88114721,39.58529384000008,39.68037936400003,40.30801841100009,40.05025750300018,[],[],39.88114721,39.86534778,EPSG:4326
TR-D-24-002,district,TR-P-24,TR-R-DOA,Doğu Anadolu,Erzincan,erzincan,erzincan-erzincan,24,002,,,,,,Erzincan,39.68899964,39.48936578,39.11384720800015,39.439474652000115,39.793099069000164,39.938371913000026,[],[],39.48936578,39.68899964,EPSG:4326
TR-D-24-003,district,TR-P-24,TR-R-DOA,Doğu Anadolu,İliç,ilic,ilic-erzincan,24,003,,,,,,Erzincan,39.55777186,38.47986012,38.27690655400016,39.30158138900009,38.85642310999998,39.81036976900009,[],[],38.47986012,39.55777186,EPSG:4326
TR-D-24-004,district,TR-P-24,TR-R-DOA,Doğu Anadolu,Kemah,kemah,kemah-erzincan,24,004,,,,,,Erzincan,39.59502463,39.04724022,38.63789341400013,39.326593023999976,39.48114424400018,39.86148716200012,[],[],39.04724022,39.59502463,EPSG:4326
TR-D-24-005,district,TR-P-24,TR-R-DOA,Doğu Anadolu,Kemaliye,kemaliye,kemaliye-erzincan,24,005,,,,,,Erzincan,39.20828623,38.59849358,38.30945758000013,39.00615109000006,38.9599070160001,39.4106355830001,[],[],38.59849358,39.20828623,EPSG:4326
TR-D-24-006,district,TR-P-24,TR-R-DOA,Doğu Anadolu,Otlukbeli,otlukbeli,otlukbeli-erzincan,24,006,,,,,,Erzincan,39.9946257,40.03733116,39.85159609800007,39.90817442000019,40.22958020100003,40.08071460200017,[],[],40.03733116,39.9946257,EPSG:4326
TR-D-24-007,district,TR-P-24,TR-R-DOA,Doğu Anadolu,Refahiye,refahiye,refahiye-erzincan,24,007,,,,,,Erzincan,39.88008517,38.77279882,38.35542876400007,39.67966370500005,39.2008122850001,40.07766889300012,[],[],38.77279882,39.88008517,EPSG:4326
TR-D-24-008,district,TR-P-24,TR-R-DOA,Doğu Anadolu,Tercan,tercan,tercan-erzincan,24,008,,,,,,Erzincan,39.72447325,40.33208941,40.01381350200006,39.51354039400013,40.755261893000124,39.93510806500012,[],[],40.33208941,39.72447325,EPSG:4326
TR-D-24-009,district,TR-P-24,TR-R-DOA,Doğu Anadolu,Üzümlü,uzumlu,uzumlu-erzincan,24,009,,,,,,Erzincan,39.67079978,39.84537992,39.62248218900015,39.55043203700012,40.179043271000126,39.792439588000036,[],[],39.84537992,39.67079978,EPSG:4326
TR-D-25-001,district,TR-P-25,TR-R-DOA,Doğu Anadolu,Aşkale,askale,askale-erzurum,25,001,,,,,,Erzurum,39.89748552,40.68527386,40.249198136000075,39.69699328400009,40.9234906910001,40.09802179800005,[],[],40.68527386,39.89748552,EPSG:4326
TR-D-25-002,district,TR-P-25,TR-R-DOA,Doğu Anadolu,Aziziye,aziziye,aziziye-erzurum,25,002,,,,,,Erzurum,40.07365612,40.99248536,40.61120577300005,39.81253081100016,41.25757674300007,40.33522839400018,[],[],40.99248536,40.07365612,EPSG:4326
